task,dataset,fold,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,datetime
bostonHousing,bostonHousing,1,WeightedEnsemble_L2_DSTL_MUNGE,0.9255917910071965,0.9117065046044601,0.17891335487365723,0.12048816680908203,6.291506290435791,0.0041849613189697266,0.0004870891571044922,0.15056681632995605,2,True,26,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,WeightedEnsemble_L2_DSTL_SPUNGE,0.925251647186295,0.9118793041740504,0.03269457817077637,0.015013456344604492,5.484045028686523,0.002644062042236328,0.0004191398620605469,0.13409090042114258,2,True,21,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,CatBoost_DSTL_SPUNGE,0.9243519720484396,0.8949912883857573,0.0019221305847167969,0.001992940902709961,1.8408269882202148,0.0019221305847167969,0.001992940902709961,1.8408269882202148,1,True,19,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,RandomForestMSE_BAG_L1,0.9217783982022216,0.867392136717302,5.04853892326355,4.2093892097473145,17.246937036514282,5.04853892326355,4.2093892097473145,17.246937036514282,1,True,1,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,WeightedEnsemble_L2_DSTL_KNOW,0.9207344898419674,0.9109613757219541,0.030571460723876953,0.0187070369720459,7.23596453666687,0.004034996032714844,0.0004200935363769531,0.14762306213378906,2,True,16,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,LightGBMXT_BAG_L1,0.9137793231409752,0.8735247575309749,0.3109257221221924,0.12069511413574219,91.2214343547821,0.3109257221221924,0.12069511413574219,91.2214343547821,1,True,6,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,LightGBM_DSTL_MUNGE,0.9106781267760968,0.8942389406876283,0.0046558380126953125,0.002310037612915039,0.42153406143188477,0.0046558380126953125,0.002310037612915039,0.42153406143188477,1,True,22,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,NeuralNetMXNet_BAG_L1,0.9096697805719284,0.897656040571954,0.8028056621551514,0.5304758548736572,130.33252263069153,0.8028056621551514,0.5304758548736572,130.33252263069153,1,True,9,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,NeuralNetMXNet_DSTL_MUNGE,0.9090820671926805,0.905960506205871,0.018330812454223633,0.011324882507324219,4.260188341140747,0.018330812454223633,0.011324882507324219,4.260188341140747,1,True,23,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,CatBoost_DSTL_KNOW,0.9088645359768491,0.8760526421942194,0.002099275588989258,0.0020279884338378906,2.487959146499634,0.002099275588989258,0.0020279884338378906,2.487959146499634,1,True,14,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,RandomForest_DSTL_KNOW,0.9087963766449006,0.8705947799962089,0.12497091293334961,0.10593605041503906,0.40851593017578125,0.12497091293334961,0.10593605041503906,0.40851593017578125,1,True,15,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,CatBoost_DSTL_BASE,0.9081665622946523,0.849488387150573,0.0016760826110839844,0.0019080638885498047,0.5743730068206787,0.0016760826110839844,0.0019080638885498047,0.5743730068206787,1,True,29,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,LightGBM_DSTL_SPUNGE,0.9073742673362265,0.9021015190642495,0.011422395706176758,0.0036530494689941406,1.8003761768341064,0.011422395706176758,0.0036530494689941406,1.8003761768341064,1,True,17,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,NeuralNetMXNet_DSTL_SPUNGE,0.9067920690725866,0.8898673370678425,0.01862812042236328,0.010941267013549805,3.5495779514312744,0.01862812042236328,0.010941267013549805,3.5495779514312744,1,True,18,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,RandomForest_DSTL_BASE,0.9033692262969615,0.8766061505112199,0.1247549057006836,0.10345864295959473,0.5225341320037842,0.1247549057006836,0.10345864295959473,0.5225341320037842,1,True,30,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,NeuralNetMXNet_DSTL_KNOW,0.9029308500293541,0.9082411421700722,0.018290042877197266,0.013742923736572266,3.572052240371704,0.018290042877197266,0.013742923736572266,3.572052240371704,1,True,13,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,NeuralNetMXNet_DSTL_BASE,0.9014508122349448,0.8766875324167412,0.0166471004486084,0.011765003204345703,2.928327798843384,0.0166471004486084,0.011765003204345703,2.928327798843384,1,True,28,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,RandomForest_DSTL_SPUNGE,0.9009540579461062,0.8526026320979956,0.14992308616638184,0.1037759780883789,0.5053858757019043,0.14992308616638184,0.1037759780883789,0.5053858757019043,1,True,20,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,RandomForest_DSTL_MUNGE,0.8996576636443216,0.8845763649655516,0.15003395080566406,0.10451817512512207,0.5288898944854736,0.15003395080566406,0.10451817512512207,0.5288898944854736,1,True,25,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,LightGBM_DSTL_KNOW,0.8970899910184018,0.8858922117107445,0.006147146224975586,0.002516031265258789,1.0283300876617432,0.006147146224975586,0.002516031265258789,1.0283300876617432,1,True,12,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,LightGBM_DSTL_BASE,0.8918168910694142,0.8789934095021,0.004936933517456055,0.002997875213623047,1.7880010604858398,0.004936933517456055,0.002997875213623047,1.7880010604858398,1,True,27,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,KNeighborsDist_BAG_L1,0.623116918025754,0.5744906647760037,4.243490219116211,4.185389518737793,0.06058669090270996,4.243490219116211,4.185389518737793,0.06058669090270996,1,True,4,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,1,KNeighborsUnif_BAG_L1,0.5808261334652878,0.5336434544469486,4.31152606010437,4.1846349239349365,0.06179618835449219,4.31152606010437,4.1846349239349365,0.06179618835449219,1,True,3,2021-03-26 19:08:13.242665
bostonHousing,bostonHousing,2,WeightedEnsemble_L2,0.9393891044869279,0.9013048952790237,3.421351671218872,0.7051632404327393,263.5039734840393,0.004365682601928711,0.0005421638488769531,0.39756178855895996,2,True,11,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,LightGBMXT_BAG_L1,0.9382173509797004,0.8659053871116653,0.2567145824432373,0.0950613021850586,75.28224205970764,0.2567145824432373,0.0950613021850586,75.28224205970764,1,True,6,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,NeuralNetMXNet_DSTL_MUNGE,0.9362382642918503,0.906624217195031,0.018620967864990234,0.01134800910949707,8.22980785369873,0.018620967864990234,0.01134800910949707,8.22980785369873,1,True,23,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,WeightedEnsemble_L2_DSTL_MUNGE,0.935844283128692,0.9144269909563275,0.03504014015197754,0.01737189292907715,11.873839855194092,0.003679990768432617,0.0004608631134033203,0.14626598358154297,2,True,26,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,LightGBMLarge_BAG_L1,0.9356171706237644,0.8706340954037839,0.38674211502075195,0.08703088760375977,111.12183380126953,0.38674211502075195,0.08703088760375977,111.12183380126953,1,True,10,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,NeuralNetMXNet_BAG_L1,0.9334651232952293,0.8916826797600862,0.7278957366943359,0.4615926742553711,112.82265853881836,0.7278957366943359,0.4615926742553711,112.82265853881836,1,True,9,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,CatBoost_BAG_L1,0.929281458850877,0.88840899200555,0.0852651596069336,0.05486774444580078,49.07657527923584,0.0852651596069336,0.05486774444580078,49.07657527923584,1,True,7,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,LightGBM_DSTL_MUNGE,0.9275169462368245,0.8992535994700234,0.009994983673095703,0.003534078598022461,2.1827759742736816,0.009994983673095703,0.003534078598022461,2.1827759742736816,1,True,22,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,XGBoost_BAG_L1,0.9251237473744671,0.8851069257868295,2.388857126235962,0.09818172454833984,34.52410078048706,2.388857126235962,0.09818172454833984,34.52410078048706,1,True,8,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,WeightedEnsemble_L2_DSTL_BASE,0.9230999990508881,0.9055921795992432,0.0392298698425293,0.01997995376586914,7.765720844268799,0.009536027908325195,0.0004749298095703125,0.14866375923156738,2,True,31,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,ExtraTreesMSE_BAG_L1,0.9220660813781342,0.8771022077870597,4.930756092071533,3.6522133350372314,12.53519344329834,4.930756092071533,3.6522133350372314,12.53519344329834,1,True,2,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,NeuralNetMXNet_DSTL_BASE,0.9207561182681259,0.8924929386086038,0.0200502872467041,0.013870000839233398,3.349113941192627,0.0200502872467041,0.013870000839233398,3.349113941192627,1,True,28,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,LightGBM_BAG_L1,0.9201564100568965,0.8734570528900526,0.21496796607971191,0.08997893333435059,66.68307709693909,0.21496796607971191,0.08997893333435059,66.68307709693909,1,True,5,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,CatBoost_DSTL_MUNGE,0.9172328749255707,0.9076861887772081,0.0027441978454589844,0.002028942108154297,1.3149900436401367,0.0027441978454589844,0.002028942108154297,1.3149900436401367,1,True,24,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,WeightedEnsemble_L2_DSTL_KNOW,0.9139456719973079,0.9170382655133374,0.03184700012207031,0.01912093162536621,9.399845600128174,0.002650022506713867,0.0005178451538085938,0.18883085250854492,2,True,16,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,LightGBM_DSTL_SPUNGE,0.91366442941325,0.8882989532284941,0.008908987045288086,0.0029251575469970703,1.0785419940948486,0.008908987045288086,0.0029251575469970703,1.0785419940948486,1,True,17,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,WeightedEnsemble_L2_DSTL_SPUNGE,0.9132004389536174,0.9102615557149507,0.03534197807312012,0.0172576904296875,10.103843212127686,0.0034160614013671875,0.0004119873046875,0.13426995277404785,2,True,21,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,LightGBM_DSTL_KNOW,0.9126668273169777,0.9007931003039985,0.008649826049804688,0.0034110546112060547,0.8347089290618896,0.008649826049804688,0.0034110546112060547,0.8347089290618896,1,True,12,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,CatBoost_DSTL_BASE,0.9096377495698295,0.8879724212212772,0.002275705337524414,0.002009153366088867,1.8223390579223633,0.002275705337524414,0.002009153366088867,1.8223390579223633,1,True,29,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,NeuralNetMXNet_DSTL_SPUNGE,0.908955314878332,0.9046514822079478,0.020195960998535156,0.011699914932250977,5.382172107696533,0.020195960998535156,0.011699914932250977,5.382172107696533,1,True,18,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,NeuralNetMXNet_DSTL_KNOW,0.9084842868270663,0.9159004742347324,0.020547151565551758,0.015192031860351562,8.37630581855774,0.020547151565551758,0.015192031860351562,8.37630581855774,1,True,13,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,LightGBM_DSTL_BASE,0.9043984171611692,0.8930950659286002,0.007367849349975586,0.0036258697509765625,2.445604085922241,0.007367849349975586,0.0036258697509765625,2.445604085922241,1,True,27,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,RandomForest_DSTL_SPUNGE,0.9042905903012938,0.8700208056818526,0.15168190002441406,0.1063833236694336,0.5212368965148926,0.15168190002441406,0.1063833236694336,0.5212368965148926,1,True,20,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,CatBoost_DSTL_SPUNGE,0.9039100914211029,0.9084674139532087,0.0028209686279296875,0.002220630645751953,3.508859157562256,0.0028209686279296875,0.002220630645751953,3.508859157562256,1,True,19,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,RandomForestMSE_BAG_L1,0.8998315685353144,0.860267594245895,4.4386961460113525,3.6510517597198486,15.744914531707764,4.4386961460113525,3.6510517597198486,15.744914531707764,1,True,1,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,CatBoost_DSTL_KNOW,0.8987972796711001,0.8915141885283552,0.0078051090240478516,0.0033049583435058594,5.047328948974609,0.0078051090240478516,0.0033049583435058594,5.047328948974609,1,True,14,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,RandomForest_DSTL_BASE,0.8937664923643991,0.8620351197970095,0.12538504600524902,0.10315084457397461,0.40702199935913086,0.12538504600524902,0.10315084457397461,0.40702199935913086,1,True,30,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,RandomForest_DSTL_MUNGE,0.8879177486179308,0.850873207154705,0.14570307731628418,0.10468316078186035,0.5203170776367188,0.14570307731628418,0.10468316078186035,0.5203170776367188,1,True,25,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,RandomForest_DSTL_KNOW,0.8797953003578823,0.8372634423427279,0.12310504913330078,0.10535597801208496,0.429872989654541,0.12310504913330078,0.10535597801208496,0.429872989654541,1,True,15,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,KNeighborsDist_BAG_L1,0.526842025606898,0.5649438239232056,3.8036839962005615,3.6547555923461914,0.051619529724121094,3.8036839962005615,3.6547555923461914,0.051619529724121094,1,True,4,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,2,KNeighborsUnif_BAG_L1,0.47644544394150024,0.5316430763443429,3.7774221897125244,3.651670217514038,0.05545926094055176,3.7774221897125244,3.651670217514038,0.05545926094055176,1,True,3,2021-03-26 19:18:02.145378
bostonHousing,bostonHousing,3,CatBoost_DSTL_MUNGE,0.870646751652213,0.8717362713573457,0.006640195846557617,0.0019278526306152344,3.924884080886841,0.006640195846557617,0.0019278526306152344,3.924884080886841,1,True,24,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,WeightedEnsemble_L2_DSTL_BASE,0.8627519330712292,0.8787526477932581,0.031141996383666992,0.02106618881225586,7.896765947341919,0.0034198760986328125,0.0005199909210205078,0.15860915184020996,2,True,31,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,WeightedEnsemble_L2_DSTL_SPUNGE,0.8607921572443319,0.8921768538830072,0.03776359558105469,0.01913309097290039,8.715622186660767,0.003495931625366211,0.0004642009735107422,0.14222407341003418,2,True,21,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,CatBoost_DSTL_SPUNGE,0.8596499109072007,0.8627173556925065,0.0030257701873779297,0.002524137496948242,2.583702802658081,0.0030257701873779297,0.002524137496948242,2.583702802658081,1,True,19,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,CatBoost_DSTL_BASE,0.8566641764687188,0.8531372173301097,0.003242969512939453,0.0023620128631591797,1.5818729400634766,0.003242969512939453,0.0023620128631591797,1.5818729400634766,1,True,29,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,NeuralNetMXNet_DSTL_SPUNGE,0.8542875342092362,0.8882531255200905,0.018978118896484375,0.012881755828857422,4.798969268798828,0.018978118896484375,0.012881755828857422,4.798969268798828,1,True,18,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,CatBoost_DSTL_KNOW,0.8480192031564975,0.8447166672029945,0.004808187484741211,0.0019872188568115234,2.172672748565674,0.004808187484741211,0.0019872188568115234,2.172672748565674,1,True,14,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,WeightedEnsemble_L2,0.8467515867979126,0.9133936398308691,5.70018744468689,4.186596870422363,188.93746519088745,0.00847005844116211,0.0006859302520751953,0.43083786964416504,2,True,11,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,NeuralNetMXNet_BAG_L1,0.8459993121818384,0.9020280470294538,0.7546041011810303,0.4728355407714844,119.93147492408752,0.7546041011810303,0.4728355407714844,119.93147492408752,1,True,9,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,LightGBM_DSTL_MUNGE,0.8459046801179825,0.8113736599609078,0.006373882293701172,0.0027768611907958984,0.9863669872283936,0.006373882293701172,0.0027768611907958984,0.9863669872283936,1,True,22,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,LightGBM_DSTL_BASE,0.841538114040131,0.8339260465823368,0.0050470829010009766,0.0030372142791748047,2.405935764312744,0.0050470829010009766,0.0030372142791748047,2.405935764312744,1,True,27,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,NeuralNetMXNet_DSTL_BASE,0.8414914672641347,0.8586381120862941,0.01943206787109375,0.015146970748901367,3.7503480911254883,0.01943206787109375,0.015146970748901367,3.7503480911254883,1,True,28,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,WeightedEnsemble_L2_DSTL_MUNGE,0.8383990743663624,0.890864437434959,0.029369354248046875,0.016448259353637695,9.78978681564331,0.00238800048828125,0.0005080699920654297,0.16321992874145508,2,True,26,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,CatBoost_BAG_L1,0.8375138558387645,0.9059077542896524,0.13114428520202637,0.05917811393737793,54.48501491546631,0.13114428520202637,0.05917811393737793,54.48501491546631,1,True,7,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,WeightedEnsemble_L2_DSTL_KNOW,0.8372830258943862,0.8904529761765893,0.034769296646118164,0.017965316772460938,5.523262977600098,0.002547025680541992,0.0005869865417480469,0.1537792682647705,2,True,16,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,NeuralNetMXNet_DSTL_KNOW,0.8313246939664282,0.888119809405564,0.02301311492919922,0.014211177825927734,3.747785806655884,0.02301311492919922,0.014211177825927734,3.747785806655884,1,True,13,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,NeuralNetMXNet_DSTL_MUNGE,0.8290819881121481,0.89033383905841,0.020341157913208008,0.014012336730957031,5.701682806015015,0.020341157913208008,0.014012336730957031,5.701682806015015,1,True,23,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,LightGBMXT_BAG_L1,0.8234715184793571,0.8849360300194712,0.2682676315307617,0.09741377830505371,80.44728422164917,0.2682676315307617,0.09741377830505371,80.44728422164917,1,True,6,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,LightGBM_DSTL_SPUNGE,0.8205899577281758,0.8303120221551895,0.012263774871826172,0.0032629966735839844,1.1907260417938232,0.012263774871826172,0.0032629966735839844,1.1907260417938232,1,True,17,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,RandomForest_DSTL_SPUNGE,0.8130945714226772,0.8389826242660487,0.1464071273803711,0.1049051284790039,0.5739820003509521,0.1464071273803711,0.1049051284790039,0.5739820003509521,1,True,20,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,XGBoost_BAG_L1,0.812694880059661,0.894606419612755,2.203108310699463,0.10406708717346191,36.22134280204773,2.203108310699463,0.10406708717346191,36.22134280204773,1,True,8,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,LightGBM_DSTL_KNOW,0.8099545087707254,0.8365055707453306,0.009209156036376953,0.0031671524047851562,1.6216979026794434,0.009209156036376953,0.0031671524047851562,1.6216979026794434,1,True,12,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,LightGBM_BAG_L1,0.80258043537702,0.8802272276577106,0.21091914176940918,0.09186625480651855,72.47021555900574,0.21091914176940918,0.09186625480651855,72.47021555900574,1,True,5,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,ExtraTreesMSE_BAG_L1,0.8001727516731627,0.8992287106661894,4.805968999862671,3.653897285461426,14.090137481689453,4.805968999862671,3.653897285461426,14.090137481689453,1,True,2,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,RandomForest_DSTL_BASE,0.797353199343054,0.8164792864648082,0.11986088752746582,0.10366106033325195,0.4218900203704834,0.11986088752746582,0.10366106033325195,0.4218900203704834,1,True,30,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,LightGBMLarge_BAG_L1,0.7868121512246704,0.88583253975107,0.36541128158569336,0.08598828315734863,109.27162218093872,0.36541128158569336,0.08598828315734863,109.27162218093872,1,True,10,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,RandomForestMSE_BAG_L1,0.7764492102451286,0.8725664775547761,4.408934831619263,3.6704089641571045,16.212466955184937,4.408934831619263,3.6704089641571045,16.212466955184937,1,True,1,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,RandomForest_DSTL_MUNGE,0.763417478760115,0.81210275204079,0.14780187606811523,0.10372495651245117,0.5073080062866211,0.14780187606811523,0.10372495651245117,0.5073080062866211,1,True,25,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,RandomForest_DSTL_KNOW,0.7632336077695094,0.8038007681512863,0.12889695167541504,0.10606527328491211,0.40669703483581543,0.12889695167541504,0.10606527328491211,0.40669703483581543,1,True,15,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,KNeighborsDist_BAG_L1,0.5199015977059367,0.5850428377679446,3.780385971069336,3.658618927001953,0.05603170394897461,3.780385971069336,3.658618927001953,0.05603170394897461,1,True,4,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,3,KNeighborsUnif_BAG_L1,0.4579342227559974,0.5506931500229061,3.7659270763397217,3.664036273956299,0.058962345123291016,3.7659270763397217,3.664036273956299,0.058962345123291016,1,True,3,2021-03-26 19:28:13.434411
bostonHousing,bostonHousing,0,CatBoost_DSTL_MUNGE,0.9134069533135545,0.8481850264450341,0.002115011215209961,0.002170085906982422,1.352957010269165,0.002115011215209961,0.002170085906982422,1.352957010269165,1,True,24,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,XGBoost_BAG_L1,0.9122127990316613,0.8724254975664869,2.100044012069702,0.09350061416625977,30.35381007194519,2.100044012069702,0.09350061416625977,30.35381007194519,1,True,8,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,NeuralNetMXNet_BAG_L1,0.9092269011209413,0.893941549524162,0.6237058639526367,0.4413599967956543,107.4930534362793,0.6237058639526367,0.4413599967956543,107.4930534362793,1,True,9,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,WeightedEnsemble_L2,0.9079408162029057,0.9020124399306814,1.155735969543457,0.6764607429504395,319.4951214790344,0.00822901725769043,0.0005450248718261719,0.3615601062774658,2,True,11,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,NeuralNetMXNet_DSTL_KNOW,0.9070594693684548,0.8405158778092161,0.014700174331665039,0.012103080749511719,2.9023518562316895,0.014700174331665039,0.012103080749511719,2.9023518562316895,1,True,13,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,NeuralNetMXNet_DSTL_MUNGE,0.9049123810532602,0.8588367399058615,0.017622947692871094,0.011506080627441406,3.8467180728912354,0.017622947692871094,0.011506080627441406,3.8467180728912354,1,True,23,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,NeuralNetMXNet_DSTL_SPUNGE,0.9041863892710152,0.8540042478096098,0.015509843826293945,0.010954141616821289,4.491312026977539,0.015509843826293945,0.010954141616821289,4.491312026977539,1,True,18,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,WeightedEnsemble_L2_DSTL_SPUNGE,0.9034257362861831,0.8600741314664383,0.02865290641784668,0.017016172409057617,9.308454036712646,0.0025169849395751953,0.00042319297790527344,0.1401047706604004,2,True,21,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,CatBoost_DSTL_SPUNGE,0.9028756603288517,0.847450858103855,0.002513885498046875,0.0023310184478759766,2.487459182739258,0.002513885498046875,0.0023310184478759766,2.487459182739258,1,True,19,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,WeightedEnsemble_L2_DSTL_BASE,0.9018424152982913,0.861393781879394,0.024020910263061523,0.016753673553466797,6.284156560897827,0.002663850784301758,0.00041675567626953125,0.1455552577972412,2,True,31,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,CatBoost_DSTL_BASE,0.9011736442661744,0.8533146176695774,0.002168893814086914,0.0018219947814941406,1.1402530670166016,0.002168893814086914,0.0018219947814941406,1.1402530670166016,1,True,29,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,WeightedEnsemble_L2_DSTL_MUNGE,0.8981164483071085,0.8660041428382313,0.026699066162109375,0.014483213424682617,6.247451066970825,0.0020139217376708984,0.000514984130859375,0.1460251808166504,2,True,26,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,NeuralNetMXNet_DSTL_BASE,0.8959931598116422,0.8320226538698903,0.01486515998840332,0.011442899703979492,2.887568235397339,0.01486515998840332,0.011442899703979492,2.887568235397339,1,True,28,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,WeightedEnsemble_L2_DSTL_KNOW,0.8936204491373178,0.8546595946267765,0.026811599731445312,0.018322467803955078,6.608768701553345,0.002656221389770508,0.0005087852478027344,0.15112996101379395,2,True,16,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,CatBoost_BAG_L1,0.8931381404893244,0.8901724568189957,0.0905160903930664,0.05513906478881836,66.20080280303955,0.0905160903930664,0.05513906478881836,66.20080280303955,1,True,7,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,RandomForest_DSTL_SPUNGE,0.8826953302231505,0.7868678871066894,0.1473100185394287,0.11200213432312012,0.526953935623169,0.1473100185394287,0.11200213432312012,0.526953935623169,1,True,20,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,RandomForest_DSTL_BASE,0.8778760670672014,0.8240281041443238,0.11615896224975586,0.11245608329772949,0.41440606117248535,0.11615896224975586,0.11245608329772949,0.41440606117248535,1,True,30,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,RandomForestMSE_BAG_L1,0.8741387580915528,0.8533387008407933,4.367567777633667,3.7388527393341064,15.113399744033813,4.367567777633667,3.7388527393341064,15.113399744033813,1,True,1,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,RandomForest_DSTL_MUNGE,0.8667609111153448,0.8108573096845388,0.14712905883789062,0.10445094108581543,0.42110610008239746,0.14712905883789062,0.10445094108581543,0.42110610008239746,1,True,25,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,CatBoost_DSTL_KNOW,0.8655989211620794,0.8411726206297687,0.0023050308227539062,0.0019426345825195312,1.4029440879821777,0.0023050308227539062,0.0019426345825195312,1.4029440879821777,1,True,14,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,LightGBMLarge_BAG_L1,0.8642405401163381,0.8690104698017125,0.335845947265625,0.08396267890930176,101.99798464775085,0.335845947265625,0.08396267890930176,101.99798464775085,1,True,10,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,ExtraTreesMSE_BAG_L1,0.8610883477727168,0.8833862572757613,4.783169984817505,3.7280266284942627,11.435947179794312,4.783169984817505,3.7280266284942627,11.435947179794312,1,True,2,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,RandomForest_DSTL_KNOW,0.8542178517679141,0.7919937997625117,0.13077783584594727,0.10441803932189941,0.42516112327575684,0.13077783584594727,0.10441803932189941,0.42516112327575684,1,True,15,2021-03-26 23:48:59.855854
bostonHousing,bostonHousing,0,LightGBM_DSTL_KNOW,0.8466303938359174,0.8435422613618102,0.007150173187255859,0.0037679672241210938,2.1523427963256836,0.007150173187255859,0.0037679672241210938,2.1523427963256836,1,True,12,2021-03-26 23:48:59.855854
